,ASVno,totalcount,Rel.abun,taxonomy,Genera
ASV_2909,ASV_2909,34,0.002214913,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium
ASV_2910,ASV_2910,34,0.002214913,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus;Agaricus devoniensis ,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus
ASV_2911,ASV_2911,34,0.002214913,Fungi;;;;;;,Fungi;;;;;
ASV_2913,ASV_2913,33,0.002149769,Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Orbilia;,Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Orbilia
ASV_2914,ASV_2914,33,0.002149769,Fungi;Rozellomycota;;;;;,Fungi;Rozellomycota;;;;
ASV_2915,ASV_2915,33,0.002149769,Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Collophora;,Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Collophora
ASV_2916,ASV_2916,33,0.002149769,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus;Agaricus devoniensis ,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus
ASV_2918,ASV_2918,33,0.002149769,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Paraboeremia;Paraboeremia selaginellae ,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Paraboeremia
ASV_2920,ASV_2920,33,0.002149769,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia
ASV_2921,ASV_2921,33,0.002149769,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pterulaceae;Pterula;,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pterulaceae;Pterula
ASV_2922,ASV_2922,33,0.002149769,Fungi;Ascomycota;Dothideomycetes;Tubeufiales;Tubeufiaceae;Helicoma;Helicoma fumosum ,Fungi;Ascomycota;Dothideomycetes;Tubeufiales;Tubeufiaceae;Helicoma
ASV_2923,ASV_2923,33,0.002149769,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;Vishniacozyma carnescens ,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma
ASV_2924,ASV_2924,33,0.002149769,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Stachybotryaceae;;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Stachybotryaceae;
ASV_2925,ASV_2925,33,0.002149769,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala;Exophiala salmonis ,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala
ASV_2926,ASV_2926,33,0.002149769,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_2927,ASV_2927,33,0.002149769,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium roseopurpureum ,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium
ASV_2928,ASV_2928,33,0.002149769,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Omphalotaceae;Marasmiellus;,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Omphalotaceae;Marasmiellus
ASV_2929,ASV_2929,33,0.002149769,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia restricta ,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia
ASV_2930,ASV_2930,33,0.002149769,Fungi;Basidiomycota;Cystobasidiomycetes;;Symmetrosporaceae;Symmetrospora;Symmetrospora oryzicola ,Fungi;Basidiomycota;Cystobasidiomycetes;;Symmetrosporaceae;Symmetrospora
ASV_2932,ASV_2932,33,0.002149769,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma
ASV_2933,ASV_2933,33,0.002149769,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_2934,ASV_2934,33,0.002149769,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Phaffomycetaceae;Wickerhamomyces;,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Phaffomycetaceae;Wickerhamomyces
ASV_2935,ASV_2935,33,0.002149769,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;
ASV_2936,ASV_2936,32,0.002084624,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Cyphellophoraceae;Cyphellophora;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Cyphellophoraceae;Cyphellophora
ASV_2937,ASV_2937,32,0.002084624,Fungi;Ascomycota;Eurotiomycetes;Aspergillaceae;Penicillium;;,Fungi;Ascomycota;Eurotiomycetes;Aspergillaceae;Penicillium;
ASV_2938,ASV_2938,32,0.002084624,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium;,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium
ASV_2939,ASV_2939,32,0.002084624,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala;Exophiala quercina ,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala
ASV_2940,ASV_2940,32,0.002084624,Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Sporobolomyces;Sporobolomyces roseus ,Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Sporobolomyces
ASV_2941,ASV_2941,32,0.002084624,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;
ASV_2943,ASV_2943,32,0.002084624,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Cucurbitariaceae;Pyrenochaetopsis;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Cucurbitariaceae;Pyrenochaetopsis
ASV_2945,ASV_2945,32,0.002084624,Fungi;Ascomycota;Dothideomycetes;Venturiales;Sympoventuriaceae;;,Fungi;Ascomycota;Dothideomycetes;Venturiales;Sympoventuriaceae;
ASV_2946,ASV_2946,32,0.002084624,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;
ASV_2948,ASV_2948,32,0.002084624,Fungi;Zoopagomycota;;;;;,Fungi;Zoopagomycota;;;;
ASV_2949,ASV_2949,32,0.002084624,Fungi;Olpidiomycota;Olpidiomycetes;Olpidiales;Olpidiaceae;Olpidium;,Fungi;Olpidiomycota;Olpidiomycetes;Olpidiales;Olpidiaceae;Olpidium
ASV_2950,ASV_2950,32,0.002084624,Fungi;Ascomycota;Sordariomycetes;Coniochaetales;Coniochaetaceae;Coniochaeta;,Fungi;Ascomycota;Sordariomycetes;Coniochaetales;Coniochaetaceae;Coniochaeta
ASV_2951,ASV_2951,32,0.002084624,Fungi;Ascomycota;Arthoniomycetes;Lichenostigmatales;Phaeococcomycetaceae;Phaeococcomyces;,Fungi;Ascomycota;Arthoniomycetes;Lichenostigmatales;Phaeococcomycetaceae;Phaeococcomyces
ASV_2952,ASV_2952,32,0.002084624,Fungi;Ascomycota;Eurotiomycetes;Sclerococcales;Sclerococcaceae;Sclerococcum;,Fungi;Ascomycota;Eurotiomycetes;Sclerococcales;Sclerococcaceae;Sclerococcum
ASV_2953,ASV_2953,32,0.002084624,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum graminicola ,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum
ASV_2954,ASV_2954,32,0.002084624,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;;,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;
ASV_2955,ASV_2955,32,0.002084624,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Leptobacillium;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Leptobacillium
ASV_2957,ASV_2957,32,0.002084624,Fungi;Basidiomycota;Cystobasidiomycetes;;Symmetrosporaceae;Symmetrospora;Symmetrospora oryzicola ,Fungi;Basidiomycota;Cystobasidiomycetes;;Symmetrosporaceae;Symmetrospora
ASV_2960,ASV_2960,32,0.002084624,Fungi;Basidiomycota;Tremellomycetes;Tremellales;;;,Fungi;Basidiomycota;Tremellomycetes;Tremellales;;
ASV_2961,ASV_2961,32,0.002084624,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium
ASV_2962,ASV_2962,32,0.002084624,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Bisifusarium;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Bisifusarium
ASV_2963,ASV_2963,32,0.002084624,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Bisifusarium;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Bisifusarium
ASV_2964,ASV_2964,32,0.002084624,Fungi;Ascomycota;Sordariomycetes;Sordariales;Podosporaceae;Podospora;,Fungi;Ascomycota;Sordariomycetes;Sordariales;Podosporaceae;Podospora
ASV_2965,ASV_2965,32,0.002084624,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;Shiraia;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;Shiraia
ASV_2966,ASV_2966,32,0.002084624,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia globosa ,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia
ASV_2967,ASV_2967,32,0.002084624,Fungi;Basidiomycota;Microbotryomycetes;;;Curvibasidium;Curvibasidium cygneicollum ,Fungi;Basidiomycota;Microbotryomycetes;;;Curvibasidium
ASV_2968,ASV_2968,32,0.002084624,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_2969,ASV_2969,31,0.00201948,Fungi;Basidiomycota;Tremellomycetes;Tremellales;;;,Fungi;Basidiomycota;Tremellomycetes;Tremellales;;
ASV_2970,ASV_2970,31,0.00201948,Fungi;;;;;;,Fungi;;;;;
ASV_2971,ASV_2971,31,0.00201948,Fungi;Basidiomycota;Agaricomycetes;Trechisporales;;;,Fungi;Basidiomycota;Agaricomycetes;Trechisporales;;
ASV_2973,ASV_2973,31,0.00201948,Fungi;Basidiomycota;Agaricomycetes;Trechisporales;;;,Fungi;Basidiomycota;Agaricomycetes;Trechisporales;;
ASV_2974,ASV_2974,31,0.00201948,Fungi;Chytridiomycota;Rhizophlyctidomycetes;Rhizophlyctidales;Sonoraphlyctidaceae;Sonoraphlyctis;,Fungi;Chytridiomycota;Rhizophlyctidomycetes;Rhizophlyctidales;Sonoraphlyctidaceae;Sonoraphlyctis
ASV_2975,ASV_2975,31,0.00201948,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Devriesia;,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Devriesia
ASV_2976,ASV_2976,31,0.00201948,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora
ASV_2977,ASV_2977,31,0.00201948,Fungi;Ascomycota;Dothideomycetes;Venturiales;Venturiaceae;Tyrannosorus;,Fungi;Ascomycota;Dothideomycetes;Venturiales;Venturiaceae;Tyrannosorus
ASV_2978,ASV_2978,31,0.00201948,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Remotididymella;Remotididymella destructiva ,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Remotididymella
ASV_2979,ASV_2979,31,0.00201948,Fungi;;;;;;,Fungi;;;;;
ASV_2980,ASV_2980,31,0.00201948,Fungi;;;;;;,Fungi;;;;;
ASV_2981,ASV_2981,31,0.00201948,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;Sarocladium;Sarocladium summerbellii ,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;Sarocladium
ASV_2982,ASV_2982,31,0.00201948,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Tubaria;,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Tubaria
ASV_2145,ASV_2145,30,0.001954335,Fungi;;;;;;,Fungi;;;;;
ASV_2983,ASV_2983,30,0.001954335,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;Knufia;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;Knufia
ASV_2984,ASV_2984,30,0.001954335,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Devriesia;Devriesia tardicrescens ,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Devriesia
ASV_2985,ASV_2985,30,0.001954335,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;;Candida;Candida tropicalis ,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;;Candida
ASV_2986,ASV_2986,30,0.001954335,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Capnobotryella;,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Capnobotryella
ASV_2987,ASV_2987,30,0.001954335,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum;,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum
ASV_2988,ASV_2988,30,0.001954335,Fungi;Ascomycota;Dothideomycetes;Neocelosporiales;Neocelosporiaceae;Neocelosporium;Neocelosporium eucalypti ,Fungi;Ascomycota;Dothideomycetes;Neocelosporiales;Neocelosporiaceae;Neocelosporium
ASV_2989,ASV_2989,30,0.001954335,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora
ASV_2990,ASV_2990,30,0.001954335,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Leptospora;Leptospora galii ,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Leptospora
ASV_2991,ASV_2991,30,0.001954335,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;Shiraia;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;Shiraia
ASV_2993,ASV_2993,30,0.001954335,Fungi;Basidiomycota;Agaricomycetes;Trechisporales;;;,Fungi;Basidiomycota;Agaricomycetes;Trechisporales;;
ASV_2995,ASV_2995,30,0.001954335,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_2996,ASV_2996,30,0.001954335,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;Paraphaeosphaeria;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;Paraphaeosphaeria
ASV_2831,ASV_2831,29,0.001889191,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_2997,ASV_2997,29,0.001889191,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Paraboeremia;Paraboeremia selaginellae ,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Paraboeremia
ASV_2998,ASV_2998,29,0.001889191,Fungi;Rozellomycota;;;;;,Fungi;Rozellomycota;;;;
ASV_2999,ASV_2999,29,0.001889191,Fungi;Basidiomycota;Agaricomycetes;Gomphales;Gomphaceae;Phaeoclavulina;,Fungi;Basidiomycota;Agaricomycetes;Gomphales;Gomphaceae;Phaeoclavulina
ASV_3000,ASV_3000,29,0.001889191,Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Chaetomium;,Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Chaetomium
ASV_3002,ASV_3002,29,0.001889191,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;;,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;
ASV_3003,ASV_3003,29,0.001889191,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;Sarocladium;Sarocladium kiliense ,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;Sarocladium
ASV_3004,ASV_3004,29,0.001889191,Fungi;Rozellomycota;;Gs11;;;,Fungi;Rozellomycota;;Gs11;;
ASV_3005,ASV_3005,29,0.001889191,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;
ASV_3006,ASV_3006,29,0.001889191,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Bisifusarium;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Bisifusarium
ASV_3007,ASV_3007,29,0.001889191,Fungi;Basidiomycota;Cystobasidiomycetes;;Symmetrosporaceae;Symmetrospora;Symmetrospora oryzicola ,Fungi;Basidiomycota;Cystobasidiomycetes;;Symmetrosporaceae;Symmetrospora
ASV_3009,ASV_3009,29,0.001889191,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia obtusa ,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia
ASV_3010,ASV_3010,29,0.001889191,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia
ASV_3011,ASV_3011,29,0.001889191,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Periconiaceae;Periconia;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Periconiaceae;Periconia
ASV_3012,ASV_3012,29,0.001889191,Fungi;Ascomycota;Leotiomycetes;Helotiales;Mollisiaceae;Mollisia;Mollisia scopiformis ,Fungi;Ascomycota;Leotiomycetes;Helotiales;Mollisiaceae;Mollisia
ASV_3013,ASV_3013,29,0.001889191,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma
ASV_3014,ASV_3014,29,0.001889191,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium;Cladosporium dominicanum ,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium
ASV_3015,ASV_3015,29,0.001889191,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Leptosphaeriaceae;Leptosphaeria;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Leptosphaeriaceae;Leptosphaeria
ASV_3016,ASV_3016,29,0.001889191,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum;,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum
ASV_3017,ASV_3017,29,0.001889191,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_3019,ASV_3019,29,0.001889191,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae;Preussia;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae;Preussia
ASV_3020,ASV_3020,28,0.001824046,Fungi;Ascomycota;Leotiomycetes;Helotiales;;;,Fungi;Ascomycota;Leotiomycetes;Helotiales;;
ASV_3022,ASV_3022,28,0.001824046,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;
ASV_3023,ASV_3023,28,0.001824046,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia
ASV_3025,ASV_3025,28,0.001824046,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;Shiraia;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;Shiraia
ASV_3026,ASV_3026,28,0.001824046,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora
ASV_3027,ASV_3027,28,0.001824046,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;
ASV_3028,ASV_3028,28,0.001824046,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia globosa ,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia
ASV_3029,ASV_3029,28,0.001824046,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora
ASV_3030,ASV_3030,28,0.001824046,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus ruber ,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus
ASV_3032,ASV_3032,28,0.001824046,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia globosa ,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia
ASV_3033,ASV_3033,28,0.001824046,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Devriesia;,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Devriesia
ASV_3034,ASV_3034,28,0.001824046,Fungi;Ascomycota;Arthoniomycetes;Lichenostigmatales;Phaeococcomycetaceae;Phaeococcomyces;,Fungi;Ascomycota;Arthoniomycetes;Lichenostigmatales;Phaeococcomycetaceae;Phaeococcomyces
ASV_3035,ASV_3035,28,0.001824046,Fungi;Cladosporium subuliforme ;;;;;,Fungi;Cladosporium subuliforme ;;;;
ASV_3036,ASV_3036,28,0.001824046,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_3037,ASV_3037,28,0.001824046,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum;,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum
ASV_1099,ASV_1099,27,0.001758902,Fungi;;;;;;,Fungi;;;;;
ASV_3038,ASV_3038,27,0.001758902,Fungi;Ascomycota;Dothideomycetes;Capnodiales;;;,Fungi;Ascomycota;Dothideomycetes;Capnodiales;;
ASV_3039,ASV_3039,27,0.001758902,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum;,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum
ASV_3040,ASV_3040,27,0.001758902,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;
ASV_3041,ASV_3041,27,0.001758902,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Leptobacillium;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Leptobacillium
ASV_3042,ASV_3042,27,0.001758902,Fungi;Basidiomycota;Agaricomycetes;Trechisporales;;;,Fungi;Basidiomycota;Agaricomycetes;Trechisporales;;
ASV_3043,ASV_3043,27,0.001758902,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_3044,ASV_3044,27,0.001758902,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_3045,ASV_3045,27,0.001758902,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;Shiraia;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;Shiraia
ASV_3046,ASV_3046,27,0.001758902,Fungi;;;;;;,Fungi;;;;;
ASV_3047,ASV_3047,27,0.001758902,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium
ASV_3048,ASV_3048,27,0.001758902,Fungi;Basidiomycota;Agaricomycetes;Gomphales;Gomphaceae;Phaeoclavulina;,Fungi;Basidiomycota;Agaricomycetes;Gomphales;Gomphaceae;Phaeoclavulina
ASV_3049,ASV_3049,27,0.001758902,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;Mycena pelianthina ,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena
ASV_3050,ASV_3050,27,0.001758902,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Bisifusarium;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Bisifusarium
ASV_3051,ASV_3051,27,0.001758902,Fungi;Chytridiomycota;Rhizophlyctidomycetes;Rhizophlyctidales;Rhizophlyctidaceae;Rhizophlyctis;,Fungi;Chytridiomycota;Rhizophlyctidomycetes;Rhizophlyctidales;Rhizophlyctidaceae;Rhizophlyctis
ASV_3053,ASV_3053,27,0.001758902,Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Hyalorbilia;,Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Hyalorbilia
ASV_3054,ASV_3054,27,0.001758902,Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;;,Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;
ASV_3055,ASV_3055,27,0.001758902,Fungi;Ascomycota;Arthoniomycetes;Lichenostigmatales;Phaeococcomycetaceae;Phaeococcomyces;,Fungi;Ascomycota;Arthoniomycetes;Lichenostigmatales;Phaeococcomycetaceae;Phaeococcomyces
ASV_3056,ASV_3056,27,0.001758902,Fungi;;;;;;,Fungi;;;;;
ASV_3059,ASV_3059,27,0.001758902,Fungi;;;;;;,Fungi;;;;;
ASV_3060,ASV_3060,27,0.001758902,Fungi;;;;;;,Fungi;;;;;
